pl_rade,pl_eqt,pl_orbper,st_teff,st_rad,st_logg,tfopwg_disp
1.87367,2049.0,1.8330979,6335.0,1.65,4.1,PC
2.89746,299.0,87.2129046,6236.0,1.22,4.35,PC
2.75843,882.0,10.6684085,6718.0,1.37,4.32,PC
3.94559,1857.8209989,1.6290926,5658.0,1.5037,4.08591,FA
11.0288578,3322.8508101,2.1456324,9389.0,2.80165,3.92,FP
2.7531721,672.3725733,9.5128916,4998.0,0.767312,4.58615,PC
10.9418064,1013.0874521,5.3664457,5358.0,1.07573,4.34315,PC
14.7244708,1213.2274319,3.691559,5720.0,1.0878299,4.37355,KP
15.0466879,1487.0514371,3.2687063,6007.22,1.40537,4.18781,KP
1.5690907,803.406097,12.1324506,5865.0,1.0159301,4.44965,PC
1.7373781,203.5682958,832.9236254,4193.0,0.725064,4.53686,PC
17.9698,2049.0,3.0057526,7581.0,1.74,4.2,PC
7.13409,585.0,4.244335,3518.0,0.5,4.74,PC
7.23053,501.0,5.8310296,5617.5,0.95,4.48,PC
16.9987,1597.0,3.2964006,5883.0,2.09,3.83,PC
208.489,2376.0,1.5521101,4997.1,12.23,2.36,FP
18.9197,1641.0,3.6360128,6358.0,1.49,4.19,PC
12.2888,1340.0,2.9086778,5401.0,1.18,4.27,PC
11.9706,1511.0,4.2807899,6274.0,1.65,4.09,PC
13.9361,1288.0,4.071096,6008.0,1.68,4.03,PC
1.05678,1143.0,0.2792211,3358.0,0.3,4.93,PC
6.78569,851.0,3.7307609,5273.1,0.52,4.96,PC
16.7502,1971.0,2.3556749,6708.0,1.75,4.1,PC
9.72119,716.0,10.4612769,5208.2,0.88,4.5,PC
11.748,715.0,16.672227,7025.0,1.68,4.18,PC
13.7686,521.0,15.2334037,5675.0,1.48,4.1,PC
11.197034,623.8430401,4.503645,3267.0,1.0,4.438,FP
10.4676,392.0,6.8498533,3522.0,0.48,4.76,PC
7.92255,1148.0,5.4454541,5684.0,1.05,4.4,PC
16.7474,2294.0,1.6630135,6690.3,2.04,3.97,PC
8.55494,616.0,17.0116833,5668.0,0.91,4.53,PC
13.2509,734.0,1.7988855,3458.0,0.62,4.63,PC
17.6594,1855.0,3.0589547,6821.0,1.78,4.11,PC
9.68968,1327.0,4.7192771,5990.0,1.42,4.00966,PC
14.5208,1741.0,7.0911739,5924.0,1.37,4.2,PC
11.6578,1629.0,5.7881587,5668.0,3.74,,PC
16.5009,743.0,9.5098954,5478.0,1.14,4.31,PC
9.45527,630.0,8.4325164,5300.0,0.98,4.41,PC
15.7041,1437.0,2.67581,6171.0,1.66,4.07,PC
3.23033,711.0,7.5138657,5139.0,0.89,4.48,PC
10.1227,721.0,26.1622122,6139.0,1.14,4.39,PC
6.92737,1599.0,0.9097915,5822.0,1.09,4.39,PC
11.7906,871.0,10.8089555,6876.0,1.49,4.27,PC
1.0369208,449.4361398,2.2059167,3087.0,0.202097,5.07767,PC
11.4812614,1085.2558727,9.2897006,6055.0,1.41549,4.22795,KP
4.18884,1075.0,3.8030207,5035.0,1.01,4.35,PC
11.9952,167.0,32.5444769,3230.0,0.38,4.84,PC
5.90757,1156.0,1.5840089,5188.0,1.72,3.91,PC
2.59387,644.0,9.100412,5013.7,0.77,4.58,KP
1.37109,,0.9494413,5872.1,1.19,,PC
1.2038917,802.8602204,1.5109447,5780.0,0.114827,5.27596,KP
8.6826968,1504.13344,2.9944742,5756.0,1.44085,4.13367,PC
8.778562,673.1575152,19.8507621,9488.0,2.35947,4.07548,PC
15.1261771,884.085476,8.9000334,5854.0,1.0044,4.45956,PC
9.5784743,627.1693637,13.9285074,5103.41,0.836141,4.52801,PC
18.2452387,1226.2663506,5.3920955,5752.18,1.41933,4.14674,PC
14.0381026,1424.9131835,5.4977872,6281.0,1.72746,4.05316,PC
8.6543461,687.8151709,3.8068712,3913.0,0.647921,4.6113,PC
7.57257,633.0,4.7443604,5420.1,0.75,4.5,PC
10.5691,1241.0,3.334884,5771.0,0.93,4.51,PC
8.87293,1545.0,1.3939452,6140.0,1.09,4.42,PC
13.1172,508.0,7.5954765,3768.0,0.57,4.68,PC
12.7111,103.0,1825.048364,6290.0,2.09,3.89,FP
10.264,935.0,11.6332127,5287.7,1.73,3.88,KP
3.36588,716.0,6.0803777,4275.7,0.89,4.37,PC
5.3917254,259.5261864,720.5742399,6665.4,1.37318,4.31,PC
2.9944585,796.3320731,2.2111104,3761.0,0.656735,4.60411,PC
2.23934,677.0,9.6703611,5212.0,0.86,4.51487,PC
3.89809,949.0,25.0882806,5212.0,0.86,4.51487,PC
7.5126605,496.9023128,104.2892798,6501.0,1.43159,4.25028,PC
14.221,,1.1908287,7471.9,2.14,4.09,APC
3.3778836,919.3282171,8.0555716,5680.0,1.06221,4.38997,PC
12.4048291,1109.4957891,7.8864218,5597.0,1.56051,4.04717,KP
1.31196,1048.0,3.5941651,5694.0,1.39,4.95801,PC
6.0762071,241.1728841,,5576.31,0.940603,4.48425,KP
10.7278887,1806.1549461,4.3724063,8096.0,1.67777,4.28307,FP
1.4099651,148.7311702,,5106.0,0.750716,4.62161,PC
0.9650619,604.3465776,1.3888584,3300.0,0.256456,4.97775,CP
5.0218625,529.1847026,,5819.72,1.0546401,4.41305,KP
2.6996251,793.897973,9.2866733,5511.0,0.911823,4.50367,KP
4.1549554,1550.1353571,3.2135636,5772.0,1.59521,4.04527,KP
3.02214,1416.0,2.7205913,5784.6,0.96,4.49,PC
18.8534,2762.0,3.8363055,5982.0,2.6,3.65,PC
11.263,1785.0,4.7924038,6176.0,2.75,3.63,PC
12.8908,713.0,39.810528,8796.0,2.34,4.04,PC
9.84834,468.0,6.8793455,3993.0,0.69,4.58,PC
10.794,736.0,1.4491171,3581.0,0.6,4.65,APC
4.93408,1642.0,2.5938771,6110.0,1.55,4.12,PC
1.733849,2352.530056,0.49359,5872.0,1.02918,4.43995,FA
15.9425,1212.0,8.2686298,6275.0,2.38,3.77,PC
20.77,1248.0,2.7182588,6433.0,1.59,4.15,PC
13.6687,481.0,9.3568116,5866.0,0.61,4.89,PC
10.1617,840.0,14.5877856,6544.0,1.66,4.13,FP
15.5125,1393.0,3.5297965,5846.0,1.48,4.12,PC
4.55893,974.0,6.2378654,5301.0,0.99,4.41,PC
14.8439,941.0,6.3111727,5531.0,1.14,4.31,PC
14.1242,1779.0,3.9332583,6699.9,1.89,4.04,PC
16.5011,1103.0,3.6894234,5776.0,1.63,4.03,PC
5.70537,1456.0,2.7934699,5635.0,1.21,4.27,PC
1.503946,2338.3980084,0.493379,5914.0,1.00635,4.46485,FA
14.6529,1955.0,5.015806,7155.0,2.37,3.89,PC
13.4773,1324.0,3.917482,6466.0,1.54,4.18,PC
9.70951,871.0,12.2981251,5614.0,0.87,4.55,PC
15.299,1336.0,2.5354002,5526.0,1.34,4.17,PC
10.3662,1208.0,11.1860909,6520.0,1.69,4.11,PC
13.336,571.0,7.3144752,5137.0,0.99,4.39,PC
10.6791,771.0,12.9414603,5832.0,1.01,4.45,PC
13.0323437,1569.6962289,4.0860495,6580.0,1.47741,4.0663,KP
14.2867,1647.0,3.1651539,6396.0,1.57,4.15,PC
12.6672,991.0,6.5568726,6139.0,1.36,4.23,PC
14.0426,950.0,2.3207203,4390.0,1.2,4.12,PC
17.7461,1361.0,2.5001306,6158.0,1.42,4.2,PC
11.9941,532.0,25.0709977,5624.0,0.94,4.49,PC
11.6235,1027.0,3.5911377,6094.0,0.99,4.5,PC
12.5587,796.0,1.1235117,3505.0,0.58,4.67,PC
8.30372,2032.0,4.315664,6707.0,1.56,4.2,PC
9.2051754,796.2998086,35.7890963,6218.9,1.90288,3.96,PC
16.2172,1882.0,1.6930171,6010.0,1.64,4.05,PC
2.28751,513.0,12.0101118,4073.0,0.67,4.59,PC
9.09208,511.0,16.7382238,4551.0,0.7,4.6,PC
8.16912,1161.0,10.636983,6297.0,1.65,4.1,PC
6.35856,1258.0,2.7663479,6413.0,1.19,4.4,PC
9.07333,427.0,26.3333899,5309.0,0.93,4.46,PC
15.3922,989.0,0.6541517,3657.0,0.69,4.58,PC
5.57868,353.0,10.0512067,3428.0,0.38,4.84,PC
1.73871,631.0,3.3024845,3634.0,0.49,4.75,PC
11.5702,881.0,9.6804752,5622.0,1.16,4.31,PC
3.3397496,1634.511587,3.5137609,6279.8,1.59007,4.26,PC
10.2266,1341.0,0.6183488,5272.0,1.2,4.23,PC
11.3603,1439.0,3.7942532,5753.6,1.6,4.04,PC
11.9576,916.0,8.2241876,5669.2,1.31,4.21,PC
9.86579,883.0,7.8407154,5703.0,1.31,4.21,PC
6.93651,735.0,15.5106583,5472.0,1.06,4.37,PC
4.74384,910.0,2.4465664,4185.5,0.88,4.37,PC
9.29428,480.0,8.0179256,5356.0,0.94,4.46,FP
8.85628,1118.0,3.6810755,5465.0,0.95,4.46,PC
11.8996,1483.0,3.4106422,5222.0,1.89,3.83,PC
21.4073,908.0,4.9699991,5759.0,1.19,4.3,APC
11.5403605,1113.8502354,4.7080353,5490.0,1.14715,4.3011,KP
2.4406793,605.8924433,5.1855507,3921.0,0.603804,4.648,PC
5.1306856,231.1714878,,3476.0,0.408956,4.81846,FP
7.85938,2380.0,1.2710408,6004.0,1.5,4.13,PC
12.1856,2839.0,3.0519843,6251.1,2.33,3.79,FP
1.86733,1187.0,2.1613171,5260.0,0.8,4.59,PC
2.42354,2871.0,1.3154261,6613.8,1.42,4.28,FP
10.2362,,1.1256838,7433.0,1.85,,PC
2.11652,1048.0,2.7297541,5599.3,1.08,4.37,PC
1.80945,785.0,5.2887576,4610.0,0.75,4.55,PC
16.4945,3009.0,3.6649528,7889.0,1.61,4.53,FP
3.2034237,1447.8874391,1.2280156,5223.0,0.852493,4.53,PC
15.3206915,1689.3374258,1.3328252,5595.4,1.0670201,4.4,CP
12.0561316,1040.908324,5.3708293,5878.0,0.986176,4.47546,PC
13.8082328,1596.416451,3.2422424,7069.0,1.30309,4.40124,PC
17.4517774,1844.7784392,6.4095555,6316.0,3.18048,3.53,PC
11.4749,1578.0,2.4766677,6197.6,1.14,4.4,PC
13.8093,973.0,6.7510278,5024.0,1.67,,PC
6.40887,760.0,7.4562671,5822.0,0.95,4.51,APC
12.5335,1789.0,2.5048108,6080.0,1.62,4.07,PC
11.641,773.0,18.7541398,6681.2,1.37,4.31,PC
5.85456,1533.0,1.0617107,5589.0,1.06,4.38,FP
16.2502,1419.0,3.7799201,6121.6,1.14,4.38,PC
10.8037,846.0,5.1941869,6085.6,1.08,4.43,PC
13.5242,1342.0,5.3802465,6476.4,1.98,3.97,PC
11.128,2587.0,2.4398136,8184.6,1.67,4.29,PC
5.657227,906.2084598,0.417921,3278.0,0.275,4.97806,FP
8.95604,1419.0,1.9765848,6799.0,1.25,4.41,PC
12.3895,798.0,5.9419732,5206.0,0.81,4.56,PC
11.0384,1110.0,6.0602101,6252.0,1.22,4.35,PC
19.1169,1385.0,6.583694,6600.9,2.45,3.8,PC
11.2641,544.0,25.8866192,5326.0,0.8,4.6,PC
13.7764,1489.0,3.0496565,5568.0,1.5,4.08,PC
,,18.893475,13896.0,,,APC
7.31275,970.0,2.1653281,3510.0,0.54,4.71,PC
4.71785,3627.0,1.0014437,6380.0,1.18,4.438,FP
13.7097,1660.0,3.8647617,6119.0,1.83,3.98,PC
2.8386,778.0,4.2807848,4354.0,0.69,4.59,PC
7.35774,664.0,37.8575614,5980.0,1.17,4.34,PC
12.9563,1636.0,3.1791661,6452.0,1.16,4.43,PC
11.0446,946.0,10.3031578,6387.0,2.01,3.94,PC
14.247,1442.0,5.4863844,6498.0,1.61,4.15,PC
14.0003,728.0,1.2864856,3172.0,0.45,4.79,PC
15.84,1557.0,4.8934688,6332.0,1.56,4.15,PC
9.90639,589.0,18.184189,5265.0,1.09,4.32,CP
9.52505,592.0,4.3664669,3598.0,0.59,4.66,PC
2.4312854,672.9286739,2.5989031,3719.0,0.512361,4.76941,CP
3.9416204,552.3648923,4.6991466,3719.0,0.512361,4.76941,CP
1.9895244,481.3147406,7.1024749,3719.0,0.512361,4.76941,CP
8.52513,1253.0,7.7103227,6617.0,1.2,4.42,PC
13.2477,1585.0,3.4714821,6604.0,1.41,4.28,PC
11.2784,1174.0,5.8778295,5965.0,3.34,3.43,PC
2.28629,878.0,6.5479496,4853.5,0.73,4.61,PC
28.0326,1399.0,22.6384642,9511.0,2.42,4.05,FP
12.9409,900.0,5.2498931,5988.0,1.27,4.27,APC
17.1437,813.0,14.3033451,5862.0,1.05,4.42,PC
15.9815,1663.0,5.3194765,6987.0,2.66,3.77,FP
13.9182,938.0,2.8492565,4829.0,0.87,4.46,PC
11.824,976.0,10.4453589,5961.0,1.19,4.32,PC
10.0835,999.0,6.6314176,6044.0,1.75,4.0,PC
13.2581,923.0,3.8421028,6247.0,1.32,4.28,FP
10.2843,1627.0,1.109435,3613.0,0.49,4.75,FP
14.0246,1817.0,2.677573,6875.8,2.41,3.85,PC
19.4699,1702.0,3.3879742,6236.0,1.95,3.94,PC
15.1761031,1902.1841748,8.044239,9333.0,2.0411401,,FP
10.8653,567.0,,6336.8,1.48,4.2,PC
18.3699,1973.0,1.343636,6339.0,1.1,4.45,PC
6.01656,1495.0,2.2425137,6032.0,1.14,4.37,PC
12.2118,904.0,0.4131063,3621.0,0.5,4.74,PC
10.3952,971.0,2.5784481,5512.0,1.12,4.33,PC
8.2634,1064.0,5.216581,5248.0,0.96,4.42,PC
14.3844522,1203.6537302,3.1122402,6176.8,1.1207401,4.5,PC
14.8362261,973.5018496,6.4240944,5618.0,1.04006,4.39959,APC
23.926255,2670.8488477,3.7899018,7810.0,2.64206,4.08,PC
12.5321785,1330.1277094,3.8783341,5748.0,1.34253,4.19506,PC
4.04578,786.0,8.5386633,5416.1,0.95,4.49,PC
3.92346,700.0,5.6952223,5416.1,0.95,4.49,PC
5.30134,2207.0,3.1471655,4869.0,0.79,4.54,PC
8.66923,829.0,1.2541235,3642.0,0.54,4.7,PC
12.1719,711.0,5.8340292,5698.0,1.06,4.4,APC
7.26339,1444.0,1.8859353,6556.9,1.57,4.18,PC
20.0897,1817.0,4.9218915,6178.0,2.7,3.65,PC
8.74683,831.0,8.9539287,5943.0,1.17,4.34,PC
17.9469,1092.0,3.5529033,6389.0,1.41,4.24,PC
,1714.0,3.1256662,4940.2,,,FP
11.5656,1143.0,9.866312,6209.0,1.64,4.08,PC
16.1625,2204.0,4.6474314,6455.0,3.44,3.48,PC
16.5857,1316.0,4.2070367,6437.0,1.59,4.15,PC
5.5813,2409.0,0.9136081,7126.0,1.5,4.29,PC
11.4253,661.0,1.6197991,3192.0,0.31,4.92,FP
7.5049,1155.0,13.2329062,6461.3,1.67,4.11,PC
,1284.3663569,2.8579169,5637.0,,4.52053,PC
16.4233,1792.0,2.9124991,6051.0,1.89,3.94,PC
13.3278,1119.0,1.8597817,5751.0,1.35,4.19,PC
2.56709,653.0,6.5587386,4337.0,0.66,4.63,PC
14.2376,1532.0,4.9613647,6592.0,1.72,4.1,PC
14.2928,1264.0,4.5944948,5890.0,1.3,4.24,PC
15.0074,1534.0,3.0679061,6632.0,1.7,4.12,PC
12.5103,1664.0,4.7185893,6039.7,2.06,3.86,PC
9.54979,1086.0,1.6513066,5887.6,1.47,4.13,FP
11.9733,775.0,12.9589981,5925.0,0.94,4.52,PC
12.1483,482.0,1.5057127,4335.0,0.64,4.65,PC
1.940277,2459.534554,0.493826,6030.0,1.08524,4.41585,FA
5.66149,824.0,5.1404883,5155.0,0.93,4.44,PC
4.54883,765.0,8.9270275,5492.0,0.85,4.56,PC
13.0539,391.0,35.3712924,6702.0,1.32,4.35,PC
11.4109,660.0,1.7904917,3425.0,0.46,4.78,CP
8.87122,715.0,2.4810218,3691.0,0.6,4.65,PC
9.05398,1102.0,23.136755,7723.0,2.04,4.08,PC
16.2074,2076.0,8.6243051,7944.0,1.47,4.39,PC
14.6605,1343.0,3.5171227,6386.0,2.16,3.88,PC
15.38,1391.0,2.231293,6356.0,1.19,4.38,APC
16.9028,1056.0,4.140097,5359.0,0.82,4.57,PC
11.825,1036.0,8.0136668,5831.0,1.4,4.17,PC
13.5752589,1186.425806,4.7359232,5370.0,2.7871499,3.72765,KP
3.59731,633.0,16.9356875,4758.0,0.71,4.62,PC
15.9566,696.0,1.9647786,3314.0,0.64,4.62,PC
16.3017,944.0,3.3421583,6022.0,1.46,4.15,PC
14.6312,1528.0,4.8332515,6431.0,2.11,3.9,PC
4.03815,499.0,42.7305626,5247.0,0.83,4.56,PC
,,3.9525732,4536.1,,,FP
4.72963,999.0,17.7505864,6967.0,1.38,4.34,PC
3.52475,1451.0,3.9963956,5684.0,1.52,4.08,PC
3.8434,821.0,20.86399,6153.0,1.2,4.35,PC
10.5818,1040.0,5.9867942,6336.4,1.37,4.26,PC
21.5662738,897.0581591,14.066109,6157.0,1.47641,4.20407,FP
14.2065,994.0,20.3292125,6500.6,1.37,4.32,PC
7.28362,1014.0,9.7216312,6702.0,1.7,4.13,FP
15.2568,1799.0,6.9100016,8722.0,2.47,3.99,PC
14.7953,1133.0,3.4363074,5213.0,0.85,4.53,PC
9.63078,463.0,4.0331416,3355.0,0.48,4.76,PC
16.3498,1015.0,39.4718663,10416.0,1.82,4.35,PC
15.0692,1593.0,3.1162505,6244.0,1.42,4.22,PC
14.7763,2150.0,2.2377411,6148.0,2.46,3.72,PC
14.1861,2317.0,7.1487697,5706.0,2.35,3.7,CP
14.2556,2104.0,0.5223032,6285.0,1.72,4.06,APC
15.2747,1209.0,5.8311038,6390.0,2.29,3.83,PC
14.0851,1321.0,4.7264391,6132.0,2.37,3.75,PC
11.5845,2186.0,0.9655766,7542.0,1.92,4.11,FP
10.6347,1139.0,6.3989216,6243.0,1.59,4.12,FP
9.87708,785.0,15.2501659,5796.0,1.44,4.14,PC
12.4643,919.0,2.4013188,4224.0,0.72,4.54,PC
21.1354407,3359.5335853,2.5183846,10817.0,5.7888398,,FP
11.3389,1347.0,5.9029732,7142.0,1.18,4.49,PC
15.7612,1602.0,4.1784844,6283.0,2.4,3.77,PC
12.6797,1140.0,2.1350899,4894.0,0.8,4.53,PC
13.1247,1420.0,4.2916798,6725.0,1.37,4.32,PC
15.7213,1777.0,4.6107024,6391.0,2.18,3.87,PC
19.554,1597.0,4.0833335,6298.6,1.58,4.14,PC
12.7345,1119.0,2.8474853,5149.0,0.84,4.53,PC
12.0547,1064.0,2.3107907,4767.0,0.86,4.46,PC
14.5353,1163.0,7.1603723,5767.0,1.54,4.07,PC
11.0925,1281.0,6.9191027,5922.0,1.72,4.0,PC
10.3672,1094.0,4.5016419,5713.2,1.89,3.89,PC
17.1637,1121.0,5.0310168,5656.1,1.32,4.2,PC
9.22083,1336.0,0.7784962,4949.2,2.19,,PC
14.5439,1351.0,2.3927114,5967.0,1.17,4.34,CP
13.9066,1745.0,2.5530138,6286.0,1.81,4.01,PC
14.443,681.0,18.8155978,5641.0,1.14,4.32,PC
20.7632,1512.0,3.6534344,6364.0,1.32,4.3,FP
14.7013,1619.0,4.679209,6600.0,1.67,4.13,PC
13.4185,1522.0,3.1106751,5660.5,1.22,4.27,PC
12.2764,914.0,3.9779111,5494.0,0.89,4.52,PC
21.8226,984.0,0.520403,3112.0,0.4,4.83,PC
18.732,1767.0,2.8895991,6451.9,1.51,4.19,PC
12.2751,749.0,6.2663565,6316.0,1.22,4.36,PC
12.7459,601.0,1.1669652,3452.0,0.48,4.76,PC
20.0134,1373.0,1.3940614,5402.0,0.98,4.43,PC
14.6849,527.0,15.8034785,6039.2,1.49,4.14,PC
22.75573,605.8873038,2.819817,3601.0,0.441,4.81887,FP
15.7628,997.0,5.2434358,6174.0,1.37,4.24,PC
9.1986,1138.0,5.01345,5505.9,1.07,4.36,PC
11.906,1161.0,6.9603975,5837.0,1.36,4.2,PC
2.62547,696.0,9.5315703,5022.0,0.77,4.59,PC
16.5308,903.0,13.026976,5817.2,1.46,4.13,PC
12.904,2356.0,2.8140328,7487.8,2.22,3.98,PC
15.5396,893.0,8.2100724,6427.0,1.96,3.97,FP
17.2506,1149.0,1.6707289,5041.0,0.93,4.43,PC
12.1874,781.0,3.0043128,6405.0,1.17,4.41,FP
10.8159,1128.0,12.6427441,5605.0,1.76,3.94,PC
19.7788,1622.0,5.0037758,6442.0,2.09,3.91,CP
15.0966,2127.0,5.0358501,7455.0,2.57,3.85,PC
,,3.0199448,,,,PC
5.65993,1074.0,30.5055627,6500.6,1.37,4.32,PC
4.26079,991.0,8.9965133,6500.6,1.37,4.32,PC
5.18833,826.0,,6500.6,1.37,4.32,PC
5.09264,1227.0,5.0569708,5818.9,1.8,3.95,CP
1.94873,1222.0,3.8388774,5745.0,1.01,4.44,PC
2.4364,775.0,,4859.0,0.75,4.59,PC
17.807,610.0,9.5160627,4481.6,8.18,,PC
2.31017,928.0,6.8672313,5564.0,0.91,4.51,PC
2.49711,780.0,12.9587054,5564.0,0.91,4.51,PC
,1519.0,0.8219599,3866.3,,,FA
2.57627,1165.0,4.0610981,6193.0,1.16,4.38,PC
3.74551,1448.0,5.6494351,5764.0,2.95,,PC
3.45268,771.0,7.3120981,5159.0,0.8,4.57,PC
14.5444225,1628.8901348,7.4760687,6680.0,2.3351099,4.20036,APC
17.0487122,1593.8024312,2.9852193,6116.0,1.48347,4.15621,PC
3.0009044,663.5380216,10.5789534,5164.0,0.765045,4.61221,PC
0.9372852,1113.594144,0.2939493,3359.0,0.33188,4.89202,PC
5.6562862,292.3683615,,6487.0,1.0,4.438,PC
13.5597,1265.0,1.9447712,5369.0,2.32,3.68,FP
10.6236,1039.0,,5887.0,1.15,4.35,PC
12.7756,1437.0,3.0076713,5704.0,1.22,4.27,PC
11.0954,965.0,3.6491012,5628.0,1.4,4.14,APC
6.86149,1488.0,0.9965843,3662.0,0.58,4.67,PC
11.4838,906.0,6.9349089,5364.0,0.94,4.46,PC
10.0684,873.0,9.7884653,5369.0,1.92,3.84,PC
11.8563,1791.0,0.7835688,5932.0,1.28,4.26,FP
,,18.90372,,,,FP
18.8159,1698.0,2.4667486,5960.0,2.22,3.78,PC
11.9323,1253.0,5.555905,5867.0,1.95,3.88,FP
13.6377,1606.0,4.8292589,7035.0,1.67,4.18,PC
11.779,1198.0,2.4707357,5869.0,1.53,4.1,PC
13.5941,1156.0,5.6567374,5975.7,1.57,4.09,PC
11.3795,1049.0,3.0233509,4881.0,0.84,4.5,PC
16.7776477,619.9413012,30.1181254,5809.0,1.1248,4.35,APC
8.31454,1963.0,0.6583175,5766.0,1.08,4.38,PC
11.6029,2075.0,2.4515393,7143.0,1.32,4.4,FP
12.9614,1328.0,4.7729363,6269.0,1.96,3.94,PC
5.19023,930.0,9.7824078,5749.0,0.98,4.47,PC
16.2977,1007.0,10.3299557,6486.0,1.97,3.97,PC
6.77007,1865.0,0.88501,5362.0,2.15,3.75,FP
12.8496,1328.0,3.4742682,6121.0,1.34,4.25,PC
16.2086,1173.0,2.6607389,6090.2,1.27,4.28,PC
10.077,810.0,4.9564809,5511.0,0.96,4.46,PC
20.6029,1430.0,4.0938735,5489.0,1.55,4.04,FP
10.9141,1273.0,6.3765906,5433.0,1.8,3.91,PC
11.9626,1347.0,3.9921399,5885.0,1.38,4.19,PC
14.6817,1541.0,4.5803096,5770.0,2.1,3.81,PC
9.31686,763.0,1.5801759,4547.0,0.98,4.31,FA
11.1765,1109.0,8.3753156,6134.6,1.76,4.01,PC
8.52588,1136.0,13.3562254,6122.0,1.27,4.3,PC
19.1536,1682.0,4.6616079,7437.0,1.7,4.21,CP
13.7943,1067.0,1.3094686,3818.0,0.66,4.6,PC
7.06395,1942.0,1.4354814,6008.0,2.27,3.77,PC
11.3204,1571.0,4.2005957,7803.0,1.67,4.26,FP
14.495,1376.0,3.6720231,6158.0,1.23,4.32,PC
12.3642,940.0,2.301919,4654.0,0.79,4.51,PC
12.264,1431.0,3.4053234,6111.0,1.32,4.26,PC
9.50064,119.0,742.682809,5931.0,0.98,4.49,PC
8.95062,771.0,3.7442969,5114.0,0.92,4.45,PC
8.73795,405.0,6.7392054,4557.0,0.77,4.52,PC
11.7385,895.0,2.2314165,4956.1,0.75,4.59,PC
10.912,1295.0,8.9913818,5863.0,1.88,3.92,PC
11.0971,469.0,8.0924283,3821.0,0.69,4.58,PC
19.1928,2220.0,1.5304279,6476.0,1.72,4.09,PC
3.11788,1333.0,1.8930707,5646.0,1.04,4.4,APC
12.8079,1606.0,5.1491091,6648.0,1.46,4.25,PC
7.33005,1010.0,8.2165446,6114.0,1.09,4.43,PC
11.6985,895.0,3.9802888,5991.0,1.52,4.12,PC
11.3849,518.0,10.8310228,5524.8,0.98,4.44,PC
4.52589,808.0,17.7607727,6180.8,1.31,4.28,PC
10.4977,689.0,20.8380576,6165.0,1.03,4.48,PC
,,8.2330943,,,,PC
14.8231,1611.0,3.3458255,6089.0,1.75,4.01,PC
11.76,1171.0,4.6478092,5510.0,1.19,4.28,PC
10.705,1173.0,4.160454,5963.0,1.16,4.34,PC
9.531746,334.1617606,,6534.0,2.2886801,3.84827,PC
2.7674128,229.2824174,735.797917,5972.63,1.24541,4.28725,PC
4.5545799,435.8924938,,6477.0,1.56674,4.16898,PC
8.6506071,745.2922434,,5952.0,1.19221,4.32279,APC
3.447372,245.2512392,718.652003,6002.0,1.3949,4.1943,PC
10.6774533,451.7617145,731.9966539,4722.0,0.756773,4.55866,PC
1.2145664,545.7126746,1.6289322,3202.0,0.226407,4.86375,KP
9.3912424,309.0841804,,7271.0,1.7819099,4.15114,PC
3.1919762,514.1135268,,4713.0,0.815268,4.49053,PC
6.3590858,296.7016455,,8450.0,1.67454,4.31188,PC
2.6201221,853.059369,19.7468103,6439.2,1.4073499,4.25521,PC
11.6792669,507.4140128,,3907.0,0.663933,4.59828,PC
6.1245707,284.4204055,,6608.0,1.3326,4.32886,PC
2.2731788,735.4942881,22.6957088,5988.0,1.2555,4.28183,PC
8.32098,334.0,5.4496736,6760.0,1.57,4.21,PC
2.12571,867.0,3.4268387,4794.0,0.77,4.55,PC
87.0155,1924.0,8.4915117,9365.0,4.18,4.08,FP
8.64247,1092.0,17.2182695,6330.0,1.29,4.31,FP
12.1613,1567.0,4.009823,6304.5,1.35,4.27,PC
14.2131,1266.0,6.9038328,5612.0,2.31,3.71,PC
19.4581,1294.0,10.1522322,6509.0,1.92,4.0,APC
8.92241,1213.0,4.3887257,5561.0,1.13,4.32,PC
13.0082,481.0,12.5482879,3923.0,0.59,4.66,FP
10.9197,735.0,2.3682389,3504.0,0.49,4.75,PC
9.54371,1504.0,4.0387941,6345.0,1.31,4.31,PC
11.6988,1420.0,2.0353259,5771.0,1.05,4.41,PC
13.2129,1137.0,4.3686174,5393.0,2.13,3.76,PC
8.3814,942.0,10.4137962,6439.3,1.97,4.12,FP
10.5168,578.0,15.4159906,6120.0,1.56,4.12,PC
15.3662,1476.0,5.0114216,6152.0,2.22,3.82,PC
16.7817,1120.0,5.2079858,5204.1,1.79,3.88,PC
13.4189,1429.0,4.0252588,6059.0,1.4,4.2,PC
14.9548,1530.0,6.2043746,6122.0,2.49,3.71,FP
11.9381,948.0,6.1606297,6352.0,1.14,4.42,PC
7.38288,987.0,3.8116176,5430.0,0.89,4.52,PC
11.6345,1373.0,1.6029811,6049.0,1.52,4.13,PC
16.2893,662.0,12.6885127,7710.0,1.45,4.37,APC
11.7778,901.0,0.4916402,3522.0,0.46,4.77,FP
9.04276,453.0,3.0444485,3413.0,0.47,4.77,PC
11.2001,964.0,4.1846077,5714.9,1.12,4.35,PC
,,2.8056739,,,,PC
14.5988,388.0,40.7401072,5081.0,0.88,4.48,PC
11.2346,788.0,5.7415661,6051.0,1.42,4.19,PC
18.4423,2187.0,1.8478843,7218.8,1.65,4.21,PC
